FUNCTION,WCC PLAIN,WCC QUANTIZED,CRAP,SKUNK,IGNORED,IS COMPLEX,FUNCTION PATH
"write_u32_le (225, 229)",0.000,1.000,0.000,0.000,false,false,"/T (220,245)/write_u32_le (225,229)"
"write_u32_be (230, 234)",0.000,0.000,0.000,0.000,false,false,"/T (220,245)/write_u32_be (230,234)"
"write_u64_le (235, 239)",0.000,1.000,0.000,0.000,false,false,"/T (220,245)/write_u64_le (235,239)"
"write_u64_be (240, 244)",0.000,0.000,0.000,0.000,false,false,"/T (220,245)/write_u64_be (240,244)"
curve25519.rs,34.571,0.603,58.000,0.852,false,true,src/curve25519.rs
"load_4u (33, 38)",0.000,1.000,0.000,0.000,false,false,"/load_4u (33,38)"
"load_4i (39, 41)",0.000,1.000,0.000,0.000,false,false,"/load_4i (39,41)"
"load_3u (42, 46)",0.000,1.000,0.000,0.000,false,false,"/load_3u (42,46)"
"load_3i (47, 49)",0.000,1.000,0.000,0.000,false,false,"/load_3i (47,49)"
"equal (1398, 1404)",0.000,1.000,0.000,0.000,false,false,"/equal (1398,1404)"
"ge_scalarmult_base (1453, 1495)",3.882,0.971,4.000,0.000,false,false,"/ge_scalarmult_base (1453,1495)"
"sc_reduce (1505, 1744)",0.000,1.159,0.000,0.000,false,false,"/sc_reduce (1505,1744)"
"sc_muladd (1757, 2088)",0.000,1.122,0.000,0.000,false,false,"/sc_muladd (1757,2088)"
"curve25519 (2091, 2150)",1.926,0.963,2.000,0.000,false,false,"/curve25519 (2091,2150)"
"curve25519_base (2152, 2156)",0.000,1.000,0.000,0.000,false,false,"/curve25519_base (2152,2156)"
"from_to_bytes_preserves (2163, 2173)",0.909,0.909,1.000,0.000,false,false,"/from_to_bytes_preserves (2163,2173)"
"swap_test (2176, 2188)",0.000,1.000,0.000,0.000,false,false,"/swap_test (2176,2188)"
"mul_commutes (2211, 2215)",0.800,0.800,1.000,0.000,false,false,"/mul_commutes (2211,2215)"
"mul_assoc (2218, 2222)",0.800,0.800,1.000,0.000,false,false,"/mul_assoc (2218,2222)"
"invert_inverts (2225, 2229)",0.800,0.800,1.000,0.000,false,false,"/invert_inverts (2225,2229)"
"square_by_mul (2232, 2236)",0.800,0.800,1.000,0.000,false,false,"/square_by_mul (2232,2236)"
"base_example (2239, 2251)",0.000,1.000,0.000,0.000,false,false,"/base_example (2239,2251)"
"next (2201, 2207)",0.000,1.000,0.000,0.000,false,false,"/CurveGen (2198,2208)/next (2201,2207)"
"<anonymous> (2202, 2202)",0.000,1.000,0.000,0.000,false,false,"/CurveGen (2198,2208)/next (2201,2207)/<anonymous> (2202,2202)"
"new (2194, 2196)",0.000,1.000,0.000,0.000,false,false,"/CurveGen (2193,2197)/new (2194,2196)"
"<anonymous> (2165, 2165)",0.000,1.000,0.000,0.000,false,false,"/from_to_bytes_preserves (2163,2173)/<anonymous> (2165,2165)"
"zero (1409, 1415)",0.000,1.000,0.000,0.000,false,false,"/GePrecomp (1408,1443)/zero (1409,1415)"
"maybe_set (1417, 1421)",0.000,1.000,0.000,0.000,false,false,"/GePrecomp (1408,1443)/maybe_set (1417,1421)"
"select (1423, 1442)",0.000,1.000,0.000,0.000,false,false,"/GePrecomp (1408,1443)/select (1423,1442)"
"sub (1382, 1395)",0.000,1.077,0.000,0.000,false,false,"/GeP3 (1379,1396)/sub (1382,1395)"
"sub (1362, 1376)",0.000,1.071,0.000,0.000,false,false,"/GeP3 (1359,1377)/sub (1362,1376)"
"add (1343, 1356)",0.000,1.077,0.000,0.000,false,false,"/GeP3 (1340,1357)/add (1343,1356)"
"add (1323, 1337)",0.000,1.071,0.000,0.000,false,false,"/GeP3 (1320,1338)/add (1323,1337)"
"from_bytes_negate_vartime (1247, 1276)",4.480,1.120,4.000,0.000,false,false,"/GeP3 (1246,1318)/from_bytes_negate_vartime (1247,1276)"
"to_p2 (1278, 1284)",0.000,1.000,0.000,0.000,false,false,"/GeP3 (1246,1318)/to_p2 (1278,1284)"
"to_cached (1286, 1293)",0.000,1.000,0.000,0.000,false,false,"/GeP3 (1246,1318)/to_cached (1286,1293)"
"zero (1295, 1302)",0.000,1.000,0.000,0.000,false,false,"/GeP3 (1246,1318)/zero (1295,1302)"
"dbl (1304, 1306)",0.000,1.000,0.000,0.000,false,false,"/GeP3 (1246,1318)/dbl (1304,1306)"
"to_bytes (1308, 1315)",2.000,1.000,2.000,0.000,false,false,"/GeP3 (1246,1318)/to_bytes (1308,1315)"
"zero (1125, 1131)",0.000,1.000,0.000,0.000,false,false,"/GeP2 (1124,1244)/zero (1125,1131)"
"to_bytes (1133, 1140)",2.000,1.000,2.000,0.000,false,false,"/GeP2 (1124,1244)/to_bytes (1133,1140)"
"dbl (1142, 1154)",0.000,1.083,0.000,0.000,false,false,"/GeP2 (1124,1244)/dbl (1142,1154)"
"slide (1156, 1185)",25.655,1.655,31.000,0.000,false,true,"/GeP2 (1124,1244)/slide (1156,1185)"
"double_scalarmult_vartime (1193, 1242)",7.814,0.977,8.001,0.744,false,false,"/GeP2 (1124,1244)/double_scalarmult_vartime (1193,1242)"
"to_p2 (1104, 1110)",0.000,1.000,0.000,0.000,false,false,"/GeP1P1 (1103,1122)/to_p2 (1104,1110)"
"to_p3 (1113, 1120)",0.000,1.000,0.000,0.000,false,false,"/GeP1P1 (1103,1122)/to_p3 (1113,1120)"
"from_bytes (404, 430)",0.000,1.125,0.000,0.000,false,false,"/Fe (403,1063)/from_bytes (404,430)"
"to_bytes (457, 539)",0.000,1.186,0.000,0.000,false,false,"/Fe (403,1063)/to_bytes (457,539)"
"maybe_swap_with (541, 589)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/maybe_swap_with (541,589)"
"maybe_set (591, 637)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/maybe_set (591,637)"
"mul_121666 (650, 678)",0.000,1.160,0.000,0.000,false,false,"/Fe (403,1063)/mul_121666 (650,678)"
"square (695, 808)",0.000,1.086,0.000,0.000,false,false,"/Fe (403,1063)/square (695,808)"
"square_and_double (810, 944)",0.000,1.080,0.000,0.000,false,false,"/Fe (403,1063)/square_and_double (810,944)"
"invert (946, 1018)",0.000,2.808,0.000,0.000,false,true,"/Fe (403,1063)/invert (946,1018)"
"is_nonzero (1021, 1025)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/is_nonzero (1021,1025)"
"is_negative (1027, 1029)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/is_negative (1027,1029)"
"neg (1031, 1035)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/neg (1031,1035)"
"pow25523 (1037, 1062)",0.000,1.040,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)"
"<anonymous> (1039, 1039)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1039,1039)"
"<anonymous> (1044, 1044)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1044,1044)"
"<anonymous> (1046, 1046)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1046,1046)"
"<anonymous> (1048, 1048)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1048,1048)"
"<anonymous> (1050, 1050)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1050,1050)"
"<anonymous> (1052, 1052)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1052,1052)"
"<anonymous> (1054, 1054)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1054,1054)"
"<anonymous> (1056, 1056)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1056,1056)"
"<anonymous> (1058, 1058)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/pow25523 (1037,1062)/<anonymous> (1058,1058)"
"<anonymous> (966, 966)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/invert (946,1018)/<anonymous> (966,966)"
"<anonymous> (972, 972)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/invert (946,1018)/<anonymous> (972,972)"
"<anonymous> (978, 978)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/invert (946,1018)/<anonymous> (978,978)"
"<anonymous> (984, 984)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/invert (946,1018)/<anonymous> (984,984)"
"<anonymous> (990, 990)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/invert (946,1018)/<anonymous> (990,990)"
"<anonymous> (996, 996)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/invert (946,1018)/<anonymous> (996,996)"
"<anonymous> (1004, 1004)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/invert (946,1018)/<anonymous> (1004,1004)"
"<anonymous> (1010, 1010)",0.000,1.000,0.000,0.000,false,false,"/Fe (403,1063)/invert (946,1018)/<anonymous> (1010,1010)"
"mul (190, 400)",0.000,1.227,0.000,0.000,false,false,"/Fe (155,401)/mul (190,400)"
"sub (117, 152)",0.000,1.029,0.000,0.000,false,false,"/Fe (103,153)/sub (117,152)"
"add (65, 100)",0.000,1.029,0.000,0.000,false,false,"/Fe (51,101)/add (65,100)"
"eq (18, 22)",0.000,1.000,0.000,0.000,false,false,"/Fe (17,23)/eq (18,22)"
digest.rs,0.000,0.650,0.000,0.000,false,false,src/digest.rs
"output_bytes (50, 52)",0.000,1.000,0.000,0.000,false,false,"/Digest (17,81)/output_bytes (50,52)"
"input_str (66, 68)",0.000,1.000,0.000,0.000,false,false,"/Digest (17,81)/input_str (66,68)"
"result_str (74, 80)",0.000,1.167,0.000,0.000,false,false,"/Digest (17,81)/result_str (74,80)"
ed25519.rs,11.000,1.000,11.000,0.368,false,false,src/ed25519.rs
"keypair (13, 34)",2.095,1.048,2.000,0.000,false,false,"/keypair (13,34)"
"signature (36, 80)",2.146,1.073,2.000,0.000,false,false,"/signature (36,80)"
"check_s_lt_l (82, 99)",2.000,1.000,2.000,0.000,false,false,"/check_s_lt_l (82,99)"
"verify (101, 130)",4.000,1.000,4.006,1.143,false,false,"/verify (101,130)"
"exchange (132, 151)",0.000,1.538,0.000,0.000,false,true,"/exchange (132,151)"
"edwards_to_montgomery_x (153, 162)",0.000,1.250,0.000,0.000,false,false,"/edwards_to_montgomery_x (153,162)"
"do_keypair_case (171, 175)",0.000,1.000,0.000,0.000,false,false,"/do_keypair_case (171,175)"
"keypair_cases (178, 197)",0.000,1.000,0.000,0.000,false,false,"/keypair_cases (178,197)"
"keypair_matches_mont (200, 219)",0.000,1.250,0.000,0.000,false,false,"/keypair_matches_mont (200,219)"
"do_sign_verify_case (221, 236)",0.929,0.929,1.000,0.000,false,false,"/do_sign_verify_case (221,236)"
"sign_verify_cases (239, 276)",0.000,1.027,0.000,0.000,false,false,"/sign_verify_cases (239,276)"
fortuna.rs,9.856,0.821,12.000,0.168,false,false,src/fortuna.rs
"test_force_reseed (268, 270)",0.000,1.000,0.000,0.000,false,false,"/test_force_reseed (268,270)"
"test_create_unseeded (279, 281)",0.000,1.000,0.000,0.000,false,false,"/test_create_unseeded (279,281)"
"test_use_unseeded (285, 288)",0.000,1.000,0.000,0.000,false,false,"/test_use_unseeded (285,288)"
"test_badly_seeded (292, 296)",0.000,1.000,0.000,0.000,false,false,"/test_badly_seeded (292,296)"
"test_too_big_event (300, 303)",0.000,1.000,0.000,0.000,false,false,"/test_too_big_event (300,303)"
"test_seeded (306, 343)",0.000,1.231,0.000,0.000,false,false,"/test_seeded (306,343)"
"test_generator_correctness (346, 394)",0.000,1.093,0.000,0.000,false,false,"/test_generator_correctness (346,394)"
"test_accumulator_correctness (397, 468)",1.224,1.224,1.000,0.000,false,false,"/test_accumulator_correctness (397,468)"
"fortuna_new_32 (479, 485)",0.000,0.000,0.000,0.000,false,false,"/fortuna_new_32 (479,485)"
"fortuna_new_64 (488, 494)",0.000,0.000,0.000,0.000,false,false,"/fortuna_new_64 (488,494)"
"fortuna_new_1k (497, 504)",0.000,0.000,0.000,0.000,false,false,"/fortuna_new_1k (497,504)"
"fortuna_new_64k (507, 514)",0.000,0.000,0.000,0.000,false,false,"/fortuna_new_64k (507,514)"
"<anonymous> (510, 512)",0.000,0.000,0.000,0.000,false,false,"/fortuna_new_64k (507,514)/<anonymous> (510,512)"
"<anonymous> (500, 502)",0.000,0.000,0.000,0.000,false,false,"/fortuna_new_1k (497,504)/<anonymous> (500,502)"
"<anonymous> (490, 492)",0.000,0.000,0.000,0.000,false,false,"/fortuna_new_64 (488,494)/<anonymous> (490,492)"
"<anonymous> (481, 483)",0.000,0.000,0.000,0.000,false,false,"/fortuna_new_32 (479,485)/<anonymous> (481,483)"
"from_seed (254, 258)",0.000,1.000,0.000,0.000,false,false,"/Fortuna (253,265)/from_seed (254,258)"
"reseed (260, 264)",0.000,1.000,0.000,0.000,false,false,"/Fortuna (253,265)/reseed (260,264)"
"fill_bytes (217, 243)",6.261,1.043,6.000,0.000,false,false,"/Fortuna (209,250)/fill_bytes (217,243)"
"next_u32 (245, 249)",0.000,1.000,0.000,0.000,false,false,"/Fortuna (209,250)/next_u32 (245,249)"
"new_unseeded (188, 195)",0.000,1.000,0.000,0.000,false,false,"/Fortuna (186,207)/new_unseeded (188,195)"
"add_random_event (198, 206)",0.000,1.000,0.000,0.000,false,false,"/Fortuna (186,207)/add_random_event (198,206)"
"new (157, 159)",0.000,1.000,0.000,0.000,false,false,"/Pool (156,176)/new (157,159)"
"input (161, 164)",0.000,1.000,0.000,0.000,false,false,"/Pool (156,176)/input (161,164)"
"result (166, 175)",0.000,1.250,0.000,0.000,false,false,"/Pool (156,176)/result (166,175)"
"new (81, 86)",0.000,1.000,0.000,0.000,false,false,"/FortunaGenerator (79,146)/new (81,86)"
"increment_counter (89, 97)",3.000,1.000,3.000,0.000,false,false,"/FortunaGenerator (79,146)/increment_counter (89,97)"
"reseed (100, 111)",0.000,1.200,0.000,0.000,false,false,"/FortunaGenerator (79,146)/reseed (100,111)"
"generate_blocks (115, 126)",1.000,1.000,1.000,0.000,false,false,"/FortunaGenerator (79,146)/generate_blocks (115,126)"
"generate_random_data (129, 145)",1.000,1.000,1.000,0.000,false,false,"/FortunaGenerator (79,146)/generate_random_data (129,145)"
ghash.rs,4.421,0.340,15.226,12.281,false,false,src/ghash.rs
"update (125, 159)",4.333,0.867,5.028,2.069,false,false,"/update (125,159)"
"hash (511, 516)",0.833,0.833,1.000,0.000,false,false,"/hash (511,516)"
"split_input (519, 530)",0.917,0.917,1.000,0.000,false,false,"/split_input (519,530)"
"ghash_10 (540, 550)",0.000,0.000,0.000,0.000,false,false,"/ghash_10 (540,550)"
"ghash_1k (553, 563)",0.000,0.000,0.000,0.000,false,false,"/ghash_1k (553,563)"
"ghash_64k (566, 576)",0.000,0.000,0.000,0.000,false,false,"/ghash_64k (566,576)"
"<anonymous> (570, 574)",0.000,0.000,0.000,0.000,false,false,"/ghash_64k (566,576)/<anonymous> (570,574)"
"<anonymous> (557, 561)",0.000,0.000,0.000,0.000,false,false,"/ghash_1k (553,563)/<anonymous> (557,561)"
"<anonymous> (544, 548)",0.000,0.000,0.000,0.000,false,false,"/ghash_10 (540,550)/<anonymous> (544,548)"
"input (260, 263)",0.000,0.000,0.000,0.000,false,false,"/Ghash (259,294)/input (260,263)"
"reset (265, 270)",0.000,0.000,0.000,0.000,false,false,"/Ghash (259,294)/reset (265,270)"
"result (272, 276)",0.000,0.000,0.000,0.000,false,false,"/Ghash (259,294)/result (272,276)"
"raw_result (278, 291)",0.000,0.000,2.000,4.000,false,false,"/Ghash (259,294)/raw_result (278,291)"
"output_bytes (293, 293)",0.000,0.000,0.000,0.000,false,false,"/Ghash (259,294)/output_bytes (293,293)"
"input_c (237, 240)",0.000,1.000,0.000,0.000,false,false,"/GhashWithC (234,257)/input_c (237,240)"
"result (244, 256)",1.091,1.091,1.000,0.000,false,false,"/GhashWithC (234,257)/result (244,256)"
"new (164, 182)",1.125,1.125,1.000,0.000,false,false,"/Ghash (161,232)/new (164,182)"
"flush (184, 188)",1.000,1.000,1.000,0.000,false,false,"/Ghash (161,232)/flush (184,188)"
"input_a (192, 196)",0.000,1.000,0.000,0.000,false,false,"/Ghash (161,232)/input_a (192,196)"
"input_c (200, 215)",0.000,1.143,0.000,0.000,false,false,"/Ghash (161,232)/input_c (200,215)"
"result (219, 231)",0.000,0.000,2.000,4.000,false,false,"/Ghash (161,232)/result (219,231)"
"clone (123, 123)",0.000,0.000,0.000,0.000,false,false,"/GhashWithC (123,123)/clone (123,123)"
"clone (111, 111)",0.000,0.000,0.000,0.000,false,false,"/Ghash (111,111)/clone (111,111)"
"bitxor (96, 98)",0.000,1.000,0.000,0.000,false,false,"/Gf128 (93,99)/bitxor (96,98)"
"new (32, 34)",0.000,1.000,0.000,0.000,false,false,"/Gf128 (31,91)/new (32,34)"
"from_bytes (36, 43)",0.000,1.000,0.000,0.000,false,false,"/Gf128 (31,91)/from_bytes (36,43)"
"to_bytes (45, 55)",0.000,1.222,0.000,0.000,false,false,"/Gf128 (31,91)/to_bytes (45,55)"
"times_x (59, 62)",0.000,1.000,0.000,0.000,false,false,"/Gf128 (31,91)/times_x (59,62)"
"times_x_reduce (67, 70)",0.000,1.000,0.000,0.000,false,false,"/Gf128 (31,91)/times_x_reduce (67,70)"
"add_and_mul (73, 81)",1.000,1.000,1.000,0.000,false,false,"/Gf128 (31,91)/add_and_mul (73,81)"
"cond_xor (84, 90)",0.000,1.000,0.000,0.000,false,false,"/Gf128 (31,91)/cond_xor (84,90)"
hc128.rs,13.154,0.692,20.336,11.757,false,false,src/hc128.rs
"f1 (110, 113)",0.000,1.000,0.000,0.000,false,false,"/f1 (110,113)"
"f2 (115, 118)",0.000,1.000,0.000,0.000,false,false,"/f2 (115,118)"
"test_hc128_ecrypt_set_2_vector_0 (190, 204)",0.000,1.250,0.000,0.000,false,false,"/test_hc128_ecrypt_set_2_vector_0 (190,204)"
"test_hc128_ecrypt_set_6_vector_1 (207, 222)",0.000,1.231,0.000,0.000,false,false,"/test_hc128_ecrypt_set_6_vector_1 (207,222)"
"test_hc128_ecrypt_set_6_vector_2 (225, 240)",0.000,1.231,0.000,0.000,false,false,"/test_hc128_ecrypt_set_6_vector_2 (225,240)"
"test_hc128_ecrypt_set_6_vector_3 (243, 256)",0.000,1.273,0.000,0.000,false,false,"/test_hc128_ecrypt_set_6_vector_3 (243,256)"
"hc128_10 (266, 274)",0.000,0.000,0.000,0.000,false,false,"/hc128_10 (266,274)"
"hc128_1k (277, 285)",0.000,0.000,0.000,0.000,false,false,"/hc128_1k (277,285)"
"hc128_64k (288, 296)",0.000,0.000,0.000,0.000,false,false,"/hc128_64k (288,296)"
"<anonymous> (292, 294)",0.000,0.000,0.000,0.000,false,false,"/hc128_64k (288,296)/<anonymous> (292,294)"
"<anonymous> (281, 283)",0.000,0.000,0.000,0.000,false,false,"/hc128_1k (277,285)/<anonymous> (281,283)"
"<anonymous> (270, 272)",0.000,0.000,0.000,0.000,false,false,"/hc128_10 (266,274)/<anonymous> (270,272)"
"decrypt (174, 177)",0.000,0.000,0.000,0.000,false,false,"/Hc128 (173,178)/decrypt (174,177)"
"encrypt (167, 170)",0.000,0.000,0.000,0.000,false,false,"/Hc128 (166,171)/encrypt (167,170)"
"process (121, 163)",8.462,0.769,14.617,13.655,false,false,"/Hc128 (120,164)/process (121,163)"
"new (27, 34)",0.000,1.143,0.000,0.000,false,false,"/Hc128 (26,108)/new (27,34)"
"init (36, 73)",5.167,1.033,5.000,0.000,false,false,"/Hc128 (26,108)/init (36,73)"
"step (75, 96)",2.471,1.235,2.000,0.000,false,false,"/Hc128 (26,108)/step (75,96)"
"next (98, 107)",0.000,0.000,2.000,4.000,false,false,"/Hc128 (26,108)/next (98,107)"
"clone (24, 24)",0.000,0.000,0.000,0.000,false,false,"/Hc128 (24,24)/clone (24,24)"
hkdf.rs,4.447,0.889,5.000,0.000,false,false,src/hkdf.rs
"hkdf_extract (26, 34)",0.000,1.125,0.000,0.000,false,false,"/hkdf_extract (26,34)"
"hkdf_expand (44, 67)",3.150,1.050,3.000,0.000,false,false,"/hkdf_expand (44,67)"
"test_hkdf_rfc5869_sha256_vectors (90, 166)",0.987,0.987,1.000,0.000,false,false,"/test_hkdf_rfc5869_sha256_vectors (90,166)"
"test_hkdf_rfc5869_sha1_vectors (169, 242)",0.986,0.986,1.000,0.000,false,false,"/test_hkdf_rfc5869_sha1_vectors (169,242)"
hmac.rs,6.761,0.845,8.000,0.000,false,false,src/hmac.rs
"derive_key (27, 31)",1.000,1.000,1.000,0.000,false,false,"/derive_key (27,31)"
"expand_key (36, 49)",2.154,1.077,2.000,0.000,false,false,"/expand_key (36,49)"
"create_keys (53, 59)",0.000,1.000,0.000,0.000,false,false,"/create_keys (53,59)"
"tests (137, 161)",0.000,1.000,0.000,0.000,false,false,"/tests (137,161)"
"test_hmac_md5 (164, 181)",1.067,1.067,1.000,0.000,false,false,"/test_hmac_md5 (164,181)"
"test_hmac_md5_incremental (184, 195)",2.750,0.917,3.000,0.000,false,false,"/test_hmac_md5_incremental (184,195)"
"input (83, 86)",0.000,1.000,0.000,0.000,false,false,"/Hmac<D> (82,118)/input (83,86)"
"reset (88, 92)",0.000,1.000,0.000,0.000,false,false,"/Hmac<D> (82,118)/reset (88,92)"
"result (94, 101)",0.000,1.333,0.000,0.000,false,false,"/Hmac<D> (82,118)/result (94,101)"
"raw_result (103, 115)",1.200,1.200,1.000,0.000,false,false,"/Hmac<D> (82,118)/raw_result (103,115)"
"output_bytes (117, 117)",0.000,1.000,0.000,0.000,false,false,"/Hmac<D> (82,118)/output_bytes (117,117)"
"new (70, 79)",0.000,1.000,0.000,0.000,false,false,"/Hmac<D> (61,80)/new (70,79)"
lib.rs,0.000,0.021,0.000,0.000,false,false,src/lib.rs
mac.rs,0.000,0.529,0.000,0.000,false,false,src/mac.rs
"eq (85, 89)",0.000,1.000,0.000,0.000,false,false,"/MacResult (84,90)/eq (85,89)"
"new (60, 64)",0.000,1.000,0.000,0.000,false,false,"/MacResult (56,82)/new (60,64)"
"new_from_owned (69, 73)",0.000,1.000,0.000,0.000,false,false,"/MacResult (56,82)/new_from_owned (69,73)"
"code (79, 81)",0.000,1.000,0.000,0.000,false,false,"/MacResult (56,82)/code (79,81)"
md5.rs,6.486,0.721,9.000,0.400,false,false,src/md5.rs
"test_hash (227, 253)",3.800,0.950,4.000,0.000,false,false,"/test_hash (227,253)"
"test_md5 (256, 278)",0.000,1.211,0.000,0.000,false,false,"/test_md5 (256,278)"
"test_1million_random_md5 (281, 287)",0.000,1.000,0.000,0.000,false,false,"/test_1million_random_md5 (281,287)"
"md5_10 (300, 307)",0.000,0.000,0.000,0.000,false,false,"/md5_10 (300,307)"
"md5_1k (310, 317)",0.000,0.000,0.000,0.000,false,false,"/md5_1k (310,317)"
"md5_64k (320, 327)",0.000,0.000,0.000,0.000,false,false,"/md5_64k (320,327)"
"<anonymous> (323, 325)",0.000,0.000,0.000,0.000,false,false,"/md5_64k (320,327)/<anonymous> (323,325)"
"<anonymous> (313, 315)",0.000,0.000,0.000,0.000,false,false,"/md5_1k (310,317)/<anonymous> (313,315)"
"<anonymous> (303, 305)",0.000,0.000,0.000,0.000,false,false,"/md5_10 (300,307)/<anonymous> (303,305)"
"input (176, 184)",0.000,1.000,0.000,0.000,false,false,"/Md5 (175,212)/input (176,184)"
"reset (186, 191)",0.000,1.000,0.000,0.000,false,false,"/Md5 (175,212)/reset (186,191)"
"result (193, 207)",1.000,1.000,1.000,0.000,false,false,"/Md5 (175,212)/result (193,207)"
"output_bits (209, 209)",0.000,1.000,0.000,0.000,false,false,"/Md5 (175,212)/output_bits (209,209)"
"block_size (211, 211)",0.000,1.000,0.000,0.000,false,false,"/Md5 (175,212)/block_size (211,211)"
"<anonymous> (196, 196)",0.000,1.000,0.000,0.000,false,false,"/Md5 (175,212)/result (193,207)/<anonymous> (196,196)"
"<anonymous> (182, 182)",0.000,1.000,0.000,0.000,false,false,"/Md5 (175,212)/input (176,184)/<anonymous> (182,182)"
"new (165, 172)",0.000,1.000,0.000,0.000,false,false,"/Md5 (163,173)/new (165,172)"
"new (26, 33)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/new (26,33)"
"reset (35, 40)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/reset (35,40)"
"process_block (42, 126)",4.606,1.152,4.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)"
"f (43, 45)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)/f (43,45)"
"g (47, 49)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)/g (47,49)"
"h (51, 53)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)/h (51,53)"
"i (55, 57)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)/i (55,57)"
"op_f (59, 61)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)/op_f (59,61)"
"op_g (63, 65)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)/op_g (63,65)"
"op_h (67, 69)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)/op_h (67,69)"
"op_i (71, 73)",0.000,1.000,0.000,0.000,false,false,"/Md5State (25,127)/process_block (42,126)/op_i (71,73)"
pbkdf2.rs,35.044,1.058,40.669,11.963,false,true,src/pbkdf2.rs
"calculate_block (33, 69)",6.800,1.133,6.000,0.000,false,false,"/calculate_block (33,69)"
"pbkdf2 (84, 110)",5.412,1.353,4.000,0.000,false,false,"/pbkdf2 (84,110)"
"pbkdf2_simple (132, 156)",0.000,1.353,0.000,0.000,false,false,"/pbkdf2_simple (132,156)"
"pbkdf2_check (168, 248)",18.421,1.474,31.859,22.222,false,false,"/pbkdf2_check (168,248)"
"tests (268, 315)",0.000,1.000,0.000,0.000,false,false,"/tests (268,315)"
"test_pbkdf2 (318, 326)",0.889,0.889,1.000,0.000,false,false,"/test_pbkdf2 (318,326)"
"test_pbkdf2_simple (329, 356)",3.273,0.818,4.096,2.909,false,false,"/test_pbkdf2_simple (329,356)"
poly1305.rs,12.393,0.885,14.012,2.203,false,false,src/poly1305.rs
"poly1305 (231, 235)",0.000,1.000,0.000,0.000,false,false,"/poly1305 (231,235)"
"test_nacl_vector (238, 289)",0.000,1.062,0.000,0.000,false,false,"/test_nacl_vector (238,289)"
"donna_self_test (292, 336)",1.128,1.128,1.000,0.000,false,false,"/donna_self_test (292,336)"
"test_tls_vectors (339, 358)",0.000,1.056,0.000,0.000,false,false,"/test_tls_vectors (339,358)"
"poly1305_10 (368, 378)",0.000,0.000,0.000,0.000,false,false,"/poly1305_10 (368,378)"
"poly1305_1k (381, 391)",0.000,0.000,0.000,0.000,false,false,"/poly1305_1k (381,391)"
"poly1305_64k (394, 404)",0.000,0.000,0.000,0.000,false,false,"/poly1305_64k (394,404)"
"<anonymous> (398, 402)",0.000,0.000,0.000,0.000,false,false,"/poly1305_64k (394,404)/<anonymous> (398,402)"
"<anonymous> (385, 389)",0.000,0.000,0.000,0.000,false,false,"/poly1305_1k (381,391)/<anonymous> (385,389)"
"<anonymous> (372, 376)",0.000,0.000,0.000,0.000,false,false,"/poly1305_10 (368,378)/<anonymous> (372,376)"
